•Èid;participant.code;participant.time_started_utc;player.treatment;player.sReward;player.iTrialDec;player.iDec;player.iDec2;player.EmotionalStatus;player.sTag1;player.sTag2;player.sTag3;tag.effort;player.iLikes;player.iDislikes;player.dRTDec1;player.dRTFeed;player.dRTPost;player.dRTTags;player.dRTFeedback;player.dRTEmotionalStatus;Totaltrial;LATENCY;subsession.round_number;session.code
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;2;;;;;;;;;1657;2083;;;;;3,74;;29;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1151;3531;;;;;4,682;;30;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1614;4152;;;;;5,766;;31;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1282;4959;;;;;6,241;;32;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1483;5477;;;;;6,96;;33;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;Post;;108;69;maths;is it lunch time yet;is pineapple ok?;;22;18;1453;;18162;47445;2254;2670;71,984;;34;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;2;;;;;;;;;2759;10532;;;;;13,291;;35;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1684;2263;;;;;3,947;;36;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1247;1836;;;;;3,083;;37;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1293;15816;;;;;17,109;;38;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;1;;;;;;;;;1167;8599;;;;;9,766;;39;8kaqlr1z
215;s25zdlzf;2021-06-09 10:01:31.063362;Control;LR;See;2;;;;;;;;;1554;2480;;;;;4,034;;40;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;2103;7907;;;;;10,01;;1;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;Post;;29;72;baby yoda;feeling cool;;;31;9;2194;;17164;22314;2225;9594;53,491;;2;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;5259;8400;;;;;13,659;;3;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;1236;8696;;;;;9,932;;4;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;1056;5836;;;;;6,892;;5;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;1084;5216;;;;;6,3;;6;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;764;8821;;;;;9,585;;7;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;608;7818;;;;;8,426;;8;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;706;8710;;;;;9,416;;9;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;584;13292;;;;;13,876;;10;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;851;6202;;;;;7,053;;11;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;Post;;7;63;am i right;;;;28;12;1855;;18162;8365;2528;5922;36,832;;12;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;1632;3625;;;;;5,257;;13;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;748;8220;;;;;8,968;;14;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;744;2590;;;;;3,334;;15;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;766;6529;;;;;7,295;;16;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;2;;;;;;;;;655;5380;;;;;6,035;;17;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;553;10235;;;;;10,788;;18;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;1082;2509;;;;;3,591;;19;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;HR;See;1;;;;;;;;;2026;8959;;;;;10,985;;20;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;2;;;;;;;;;839;3696;;;;;4,535;;21;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;Post;;157;56;darwinian;;;;22;18;1590;;8108;8106;1606;4611;24,021;;22;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;2182;2562;;;;;4,744;;23;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;451;2010;;;;;2,461;;24;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;2;;;;;;;;;392;7311;;;;;7,703;;25;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;689;2085;;;;;2,774;;26;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;440;6637;;;;;7,077;;27;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;496;6950;;;;;7,446;;28;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;2362;1589;;;;;3,951;;29;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;2;;;;;;;;;550;5989;;;;;6,539;;30;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;583;6078;;;;;6,661;;31;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;971;2345;;;;;3,316;;32;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;927;1401;;;;;2,328;;33;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;2;;;;;;;;;494;3703;;;;;4,197;;34;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;432;4560;;;;;4,992;;35;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;Post;;155;58;dad joke;;;;23;17;1252;;13668;12352;1540;2450;31,262;;36;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;3394;6444;;;;;9,838;;37;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;2;;;;;;;;;754;5169;;;;;5,923;;38;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;865;2231;;;;;3,096;;39;8kaqlr1z
217;2fxqfkji;2021-06-09 10:15:49.122544;Control;LR;See;1;;;;;;;;;561;7878;;;;;8,439;;40;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;7;80;pov;;;;28;12;4907;;51717;24200;3788;12044;96,656;;1;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;1;;;;;;;;;3414;12129;;;;;15,543;;2;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;1;;;;;;;;;1761;8862;;;;;10,623;;3;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;57;80;;;;;28;12;1734;;34162;2633;1894;3281;43,704;;4;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;22;80;;;;;31;9;2264;;34944;2075;4720;5481;49,484;;5;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;44;40;;;;;33;7;3090;;49588;2439;1445;3718;60,28;;6;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;52;61;;;;;28;12;2750;;22912;1807;3189;5431;36,089;;7;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;16;79;;;;;31;9;1650;;43184;1476;1428;7624;55,362;;8;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;1;;;;;;;;;3284;16369;;;;;19,653;;9;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;1;;;;;;;;;2715;9197;;;;;11,912;;10;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;28;83;;;;;33;7;1240;;27406;1362;4607;4365;38,98;;11;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;20;61;;;;;29;11;1603;;25578;2164;2189;3337;34,871;;12;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;2;;;;;;;;;4260;13637;;;;;17,897;;13;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;2;;;;;;;;;1235;6797;;;;;8,032;;14;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;2;;;;;;;;;1382;9065;;;;;10,447;;15;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;1;;;;;;;;;1490;8371;;;;;9,861;;16;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;2;;;;;;;;;1336;6143;;;;;7,479;;17;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;2;;;;;;;;;1150;6870;;;;;8,02;;18;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;See;2;;;;;;;;;1354;7418;;;;;8,772;;19;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;HR;Post;;39;41;;;;;28;12;1127;;22150;1778;1670;3147;29,872;;20;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;Post;;143;59;;;;;22;18;1828;;62207;2438;1269;5039;72,781;;21;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;Post;;148;89;;;;;22;18;1914;;42735;2300;1659;3668;52,276;;22;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;Post;;100;65;;;;;21;19;1647;;33327;1251;1275;3987;41,487;;23;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;1;;;;;;;;;3505;8227;;;;;11,732;;24;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;1;;;;;;;;;1788;3461;;;;;5,249;;25;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;7824;5561;;;;;13,385;;26;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;1434;7401;;;;;8,835;;27;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;1178;6030;;;;;7,208;;28;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;4055;7327;;;;;11,382;;29;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;954;2604;;;;;3,558;;30;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;1;;;;;;;;;1167;7651;;;;;8,818;;31;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;1;;;;;;;;;1279;8770;;;;;10,049;;32;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;974;1537;;;;;2,511;;33;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;863;7212;;;;;8,075;;34;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;1;;;;;;;;;1064;6325;;;;;7,389;;35;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;1;;;;;;;;;1436;4163;;;;;5,599;;36;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;1637;1770;;;;;3,407;;37;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;1119;8603;;;;;9,722;;38;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;2;;;;;;;;;884;4732;;;;;5,616;;39;8kaqlr1z
219;8jykeqn1;2021-06-09 10:26:08.508713;Control;LR;See;1;;;;;;;;;1390;1871;;;;;3,261;;40;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;3634;5146;;;;;8,78;;1;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;Post;;19;61;#relatable;#whyisthisme;#pleaseloveme;;29;11;4547;;33347;45699;13395;7254;104,242;;2;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;Post;;27;59;;;;;31;9;5323;;19180;7918;5089;5473;42,983;;3;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;2875;10044;;;;;12,919;;4;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;2550;5874;;;;;8,424;;5;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;4491;6935;;;;;11,426;;6;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;1358;1947;;;;;3,305;;7;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;Post;;48;68;;;;;30;10;2775;;31221;2920;12223;4169;53,308;;8;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;4830;4413;;;;;9,243;;9;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;2607;5168;;;;;7,775;;10;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;1110;2589;;;;;3,699;;11;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;2;;;;;;;;;1046;5258;;;;;6,304;;12;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;1413;4163;;;;;5,576;;13;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;1379;4201;;;;;5,58;;14;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;1671;5020;;;;;6,691;;15;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;2358;4433;;;;;6,791;;16;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;Post;;31;60;;;;;30;10;1783;;29169;2213;3508;6102;42,775;;17;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;8108;7023;;;;;15,131;;18;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;2003;2558;;;;;4,561;;19;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;HR;See;1;;;;;;;;;812;6276;;;;;7,088;;20;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;2;;;;;;;;;1299;11463;;;;;12,762;;21;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;1455;14965;;;;;16,42;;22;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;2;;;;;;;;;2076;2689;;;;;4,765;;23;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;1053;8737;;;;;9,79;;24;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;2;;;;;;;;;1288;3928;;;;;5,216;;25;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;1328;2082;;;;;3,41;;26;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;Post;;147;53;;;;;19;21;4343;;18819;3385;6814;6080;39,441;;27;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;110795;7084;;;;;117,879;;28;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;Post;;158;37;;;;;15;25;5654;;41407;2242;2919;4070;56,292;;29;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;2576;10689;;;;;13,265;;30;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;2361;5430;;;;;7,791;;31;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;2;;;;;;;;;2389;8071;;;;;10,46;;32;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;1712;7367;;;;;9,079;;33;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;3918;4053;;;;;7,971;;34;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;2454;6489;;;;;8,943;;35;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;2332;4133;;;;;6,465;;36;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;2004;5085;;;;;7,089;;37;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;1322;2062;;;;;3,384;;38;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;See;1;;;;;;;;;1865;5638;;;;;7,503;;39;8kaqlr1z
228;c011fjxs;2021-06-09 12:32:40.075932;Emotional;LR;Post;;136;97;;;;;18;22;1825;;25521;3839;2492;5490;39,167;;40;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;1;;;;;;;;;2063;17383;;;;;19,446;;1;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;2;;;;;;;;;4935;12029;;;;;16,964;;2;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;49;83;#killercows;;;;32;8;2076;;38055;26896;3163;12402;82,592;;3;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;2;;;;;;;;;5247;20932;;;;;26,179;;4;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;2;;;;;;;;;3549;2350;;;;;5,899;;5;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;1;;;;;;;;;1407;6373;;;;;7,78;;6;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;19;40;#hardlife;#thedaysoftinderpast;;;29;11;2117;;30839;83185;2271;4274;122,686;;7;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;1;;;;;;;;;1461;11657;;;;;13,118;;8;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;2;;;;;;;;;2466;17034;;;;;19,5;;9;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;1;;;;;;;;;2208;9474;;;;;11,682;;10;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;1;;;;;;;;;1530;21868;;;;;23,398;;11;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;11;65;;;;;29;11;1395;;26565;3412;2066;10907;44,345;;12;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;48;71;#bezosrules;;;;30;10;6433;;12988;20441;1943;3954;45,759;;13;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;61;80;;;;;33;7;2861;;24257;2524;3798;7516;40,956;;14;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;39;30;;;;;28;12;3397;;24750;5507;1995;4156;39,805;;15;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;63;93;;;;;33;7;3257;;13987;4937;2384;5635;30,2;;16;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;20;35;;;;;29;11;4933;;15892;3835;2825;4700;32,185;;17;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;Post;;44;76;;;;;33;7;4642;;30662;3854;2176;3209;44,543;;18;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;1;;;;;;;;;4660;22767;;;;;27,427;;19;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;HR;See;1;;;;;;;;;5945;62473;;;;;68,418;;20;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;1;;;;;;;;;1781;8077;;;;;9,858;;21;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;2;;;;;;;;;2701;39029;;;;;41,73;;22;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;112;8;;;;;15;25;2540;;90356;2918;1885;4097;101,796;;23;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;1;;;;;;;;;2834;8549;;;;;11,383;;24;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;1;;;;;;;;;16713;42028;;;;;58,741;;25;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;115;30;;;;;23;17;2675;;10200;8620;2833;5584;29,912;;26;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;1;;;;;;;;;40593;25442;;;;;66,035;;27;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;150;26;;;;;17;23;3921;;72059;4808;2285;4592;87,665;;28;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;2;;;;;;;;;3996;6860;;;;;10,856;;29;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;1;;;;;;;;;5760;6272;;;;;12,032;;30;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;2;;;;;;;;;2379;8447;;;;;10,826;;31;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;1;;;;;;;;;1796;6756;;;;;8,552;;32;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;2;;;;;;;;;2014;3460;;;;;5,474;;33;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;See;1;;;;;;;;;2431;9021;;;;;11,452;;34;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;137;71;;;;;22;18;2008;;125795;4278;2042;11731;145,854;;35;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;143;70;;;;;22;18;7655;;16146;3834;5427;7002;40,064;;36;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;122;75;;;;;23;17;15219;;34682;3486;26508;11406;91,301;;37;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;116;70;;;;;23;17;4140;;35317;2438;4548;5647;52,09;;38;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;155;70;LOL;;;;23;17;9802;;12678;5938;6677;5822;40,917;;39;8kaqlr1z
236;qf0cdre8;2021-06-09 18:00:28.090736;Control;LR;Post;;117;71;;;;;23;17;3388;;15268;3053;1268;3663;26,64;;40;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;1;;;;;;;;;4232;18718;;;;;22,95;;1;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;Post;;12;50;it;boomer;;;32;8;2493;;43336;60070;3937;8711;118,547;;2;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;4903;5453;;;;;10,356;;3;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;1;;;;;;;;;1838;8882;;;;;10,72;;4;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;1949;10677;;;;;12,626;;5;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;1;;;;;;;;;1679;5642;;;;;7,321;;6;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;1639;8177;;;;;9,816;;7;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;Post;;6;50;friends;mem;weird;;28;12;1449;;39312;23121;1531;4058;69,471;;8;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;2969;2404;;;;;5,373;;9;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;1424;5329;;;;;6,753;;10;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;1;;;;;;;;;1723;12214;;;;;13,937;;11;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;1010;1923;;;;;2,933;;12;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;1119;4866;;;;;5,985;;13;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;1;;;;;;;;;907;7102;;;;;8,009;;14;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;1133;6979;;;;;8,112;;15;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;1;;;;;;;;;1634;7165;;;;;8,799;;16;8kaqlr1z
237;f478ute4;2021-06-09 18:36:23.813929;Control;HR;See;2;;;;;;;;;4426;6452;;;;;10,878;;17;8kaqlr1z
